DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES
PER;BUN;214;45732,23;185387484,7
PER;BUN;50;13012,55;52749754,7
PER;BUN;139;39704,13;160951014,0
PER;BUN;83593,43;252951,89;1071958489,0
PER;BUN;109355,62;402390,91;1667790504,0
PER;BUN;1483,32;6823,27;28598180,9
PER;BUN;23120,03;41000,73;173723212,7
PER;BUN;108;15;65799,9
PER;BUN;292;292;1183697,9
PER;BUN;2797;2797;11883656,9
PER;BUN;5292;24303,6;102378915,0
PER;BUN;63060;110462,4;466810676,2
PER;BUN;13620;7232,4;30597463,8
PER;BUN;600;606;2552775,0
PER;BUN;13920;26480,4;112028245,0
PER;BUN;650;5102,5;22382932,7
PER;BUN;1500;10200;44743932,0
PER;BUN;1116;5991,84;25240626,0
PER;BUN;144;922,32;3885273,0
PER;BUN;528;2697,12;11361618,0
PER;BUN;288;858,24;3630878,7
PER;BUN;360;1206,72;5083308,0
PER;BUN;240;187,2;788580,0
PER;BUN;40560;13408,8;56727403,4
PER;BUN;600;384;1617600,0
PER;BUN;3120;2995,2;12671523,1
PER;BUN;36;685,08;2885899,5
PER;BUN;428;90991,9;368859324,5
PER;BUN;456;103500,42;419565862,6
PER;BUN;13063,5;49382,64;216624851,6
PER;BUN;12910,8;42132;179018868,0
PER;BUN;2304;8400;35691600,0
PER;BUN;24420;41418;176113063,6
PER;BUN;6060;10896;46330772,6
PER;BUN;32;6723,09;28380784,9
PER;BUN;91;23051,65;97310004,8
PER;BUN;210;57325,89;241994938,8
PER;BUN;125;1144,42;4851024,7
PER;BUN;115;1165,35;4939743,8
PER;BUN;3600;6945,98;29442967,3
PER;BUN;81,36;584,64;2485941,9
PER;BUN;48;654,72;2783928,4
PER;BUN;96;246,72;1049075,6
PER;BUN;26460;9536,4;40549631,1
PER;BUN;4800;4080;17348527,2
PER;BUN;90;376,5;1600911,9
PER;BUN;1793,1;38759,4;163645675,1
PER;BUN;144;118,08;502086,8
PER;BUN;321;67890,68;286640561,1
PER;BUN;265;61548,46;259863137,5
PER;BUN;159;41480,73;176122371,1
PER;BUN;1300,5;121,38;532452,8
PER;BUN;2,34;6;26320,0
PER;BUN;65,79;13,6;59658,6
PER;BUN;13,44;0,4;1754,7
PER;BUN;180;3,6;15792,0
PER;BUN;12,3;24,2;106157,2
PER;BUN;22,02;130;558154,5
PER;BUN;300;6;26320,0
PER;BUN;6;0,12;526,4
PER;BUN;21;52,5;223234,7
PER;BUN;600;960;3955795,2
PER;BUN;20924;232069,14;986061775,9
PER;BUN;21503,87;69733,3;305896277,7
PER;BUN;19596,84;73263,98;321384170,3
PER;BUN;1257,84;5787,26;25386741,9
PER;BUN;3141,54;6846,21;30031995,5
PER;BUN;13290;62201,82;272858235,6
PER;BUN;57000;107627,16;472123757,6
PER;BUN;45240;63512,4;278607304,6
PER;BUN;20400;33444;146707457,0
PER;BUN;458;3591;15752496,1
PER;BUN;36;48,48;212665,3
PER;BUN;90;135,6;594831,1
PER;BUN;246;1062,72;4661791,3
PER;BUN;4968;26883,36;117928160,0
PER;BUN;2028;9813,36;43047873,7
PER;BUN;1692;8123,28;35634067,4
PER;BUN;36;268,08;1175975,8
PER;BUN;408;1351,8;5929887,0
PER;BUN;900;570;2500396,2
PER;BUN;144;480,96;2109808,0
PER;BUN;36;120,6;529031,2
PER;BUN;354;5777,7;25344805,5
PER;BUN;30;203,4;892246,6
PER;BUN;40;206,4;905406,6
PER;BUN;80;792,8;3477744,0
PER;BUN;336;398,4;1747645,3
PER;BUN;40;40;175466,4
PER;BUN;2,4;20;87733,2
PER;BUN;700;70;307066,2
PER;BUN;70;70;307066,2
PER;BUN;1281,6;178;780825,5
PER;BUN;1337;1337;5864964,4
PER;BUN;9000;90;394799,4
PER;BUN;72242,21;114861,66;475691524,6
PER;BUN;2878,98;8236,01;34108858,9
PER;BUN;218966,22;337833,24;1424819338,0
PER;BUN;6198,36;30316,89;130119595,9
PER;BUN;1680;604,8;2653052,0
PER;BUN;125000;92632,5;391891980,8
PER;BUN;355,86;13334,95;58495891,8
PER;BUN;19324,11;159314,88;698860211,5
PER;BUN;14429,82;39918,4;169208109,8
PER;BUN;17205,92;57265,29;242738974,5
PER;BUN;33050,63;107139,69;469985392,5
PER;BUN;81900;92292,07;402338050,0
PER;BUN;1;29,3;127730,4
PER;BUN;282,27;17274,84;73083110,9
PER;BUN;487,41;22201,51;93925930,2
PER;BUN;213,08;7884,86;33357767,6
PER;BUN;2640;19458;82690857,2
PER;BUN;702,56;7393,84;31280453,4
PER;BUN;633,27;6664,76;28196000,3
PER;BUN;7428,8;78183,02;330761866,2
PER;BUN;34,03;358,15;1515193,0
PER;BUN;970,86;10217,57;43226553,8
PER;BUN;26,1;274,73;1162275,5
PER;BUN;195,09;2977,67;12597360,5
PER;BUN;147013;12472,88;52767890,9
PER;BUN;297000;19039,11;80547049,2
PER;BUN;20598;7230,94;30591287,1
PER;BUN;172855;27494,82;116319860,4
PER;BUN;36103,2;65695,99;266780247,1
PER;BUN;37800;141803,76;602624856,9
PER;BUN;8240;106163,2;448230585,1
PER;BUN;1000;7735;31355833,6
PER;BUN;19600;29282;123350425,0
PER;BUN;1440;9000;37085580,0
PER;BUN;30,5;803,22;3383564,3
PER;BUN;13703;162490,4;685996900,6
PER;BUN;4463;52559,56;220067403,3
PER;BUN;730,94;7692,58;32544305,9
PER;BUN;640;563,59;2374122,9
PER;BUN;1600;4522,79;19052252,9
PER;BUN;23223,2;52333,15;217078323,2
PER;BUN;2560;5477,39;22204024,5
PER;BUN;5250;39450;159920832,0
PER;BUN;80;51,1;207508,4
PER;BUN;87;18,27;74191,4
PER;BUN;10000;7122,77;30133662,0
PER;BUN;914,87;5463,23;22511894,8
PER;BUN;80400;17180,08;72682218,2
PER;BUN;47;29878,04;121329641,2
PER;BUN;8;4798,16;19484512,1
PER;BUN;12;14815,21;60162049,2
PER;BUN;80;7269,31;29519432,1
PER;BUN;1;38406;159055760,6
PER;BUN;15;119,55;485472,2
PER;BUN;10;7075;28730372,3
PER;BUN;29;27747,34;112677230,7
PER;BUN;10;11953,4;48540725,3
PER;BUN;11550;80360,66;326330978,9
PER;BUN;3600;1721,67;7283714,3
PER;BUN;32632,28;155659,4;641413236,8
PER;BUN;2724,17;13844,8;57049159,8
PER;BUN;2225,47;9732,78;41361492,5
PER;BUN;280,6;1227,14;5214989,1
PER;BUN;11976,73;52378,56;222593690,2
PER;BUN;12;60;243649,8
PER;BUN;5;25;101520,8
PER;BUN;7;35;142129,1
PER;BUN;1;5;20304,2
PER;BUN;10;10;41206,2
PER;BUN;7,85;5;20304,2
PER;BUN;5;20;82412,4
PER;BUN;8;40;162433,2
PER;BUN;904;3476,44;14117231,8
PER;BUN;1442;5454,6;22150203,3
PER;BUN;30,4;495,67;2012831,6
PER;BUN;11695,93;55116,8;223819954,9
PER;BUN;998;5419,14;22006206,3
PER;BUN;33;1360,32;5524028,3
PER;BUN;668;5210,4;21158548,6
PER;BUN;10227,95;24516,95;107547523,9
PER;BUN;6355,55;25098,04;110096568,1
PER;BUN;109200;59605,12;259842560,1
PER;BUN;2;51,1;222765,3
PER;BUN;9789,1;95834,78;413641630,4
PER;BUN;560,99;27519,3;120520664,1
PER;BUN;712,74;20195,85;88352945,0
PER;BUN;42,97;1259,47;5351556,5
PER;BUN;1910,01;20884,29;88624275,7
PER;BUN;11,91;264,39;1159789,0
PER;BUN;2168,76;14169,47;59735551,6
PER;BUN;291,42;1094,17;4799751,8
PER;BUN;263,78;7481,51;32818840,7
PER;BUN;138,03;5887,74;25638405,1
PER;BUN;29,46;1101,87;4833529,1
PER;BUN;55,71;1895,9;7959321,1
PER;BUN;369,3;6399,3;27809662,4
PER;BUN;121,91;1878;8238147,5
PER;BUN;1181,93;14562,11;62115445,1
PER;BUN;1,44;112,29;492578,1
PER;BUN;0,41;44,78;196434,6
PER;BUN;8,17;1661,11;7286724,8
PER;BUN;52,72;1442,3;6326879,7
PER;BUN;460,03;9710,35;40932542,1
PER;BUN;466;476,11;2088532,7
PER;BUN;56187,72;243706,91;1031028890,0
PER;BUN;15490;61921,06;271626637,1
PER;BUN;3450;51405;217474507,1
PER;BUN;3000;19311,52;81349778,0
PER;BUN;4500;85453,48;359972784,5
PER;BUN;320;5648;23273261,8
PER;BUN;1366;15775;65002780,5
PER;BUN;570;2367,91;10387216,1
PER;BUN;4614;22875,85;100348576,2
PER;BUN;1864;7897,83;34645094,9
PER;BUN;17907;105658,07;463486029,3
PER;BUN;944;3407,32;14946754,4
PER;BUN;3400;12829,35;56277996,5
PER;BUN;24984,08;83355,05;365650263,6
PER;BUN;43,2;2422,81;10144329,7
PER;BUN;816,19;10474,22;43855663,9
PER;BUN;98384;10444,3;43730388,5
PER;BUN;99716;8239,71;34499748,2
PER;BUN;1800;709;2968590,1
PER;BUN;178286;15239,89;63809571,8
PER;BUN;59,84;1101,46;4611824,0
PER;BUN;1073,9;7230,27;30273212,8
PER;BUN;2,81;25,06;104926,5
PER;BUN;80002;13472,57;56409785,3
PER;BUN;16320;30388,87;128813861,6
PER;BUN;80;1439,15;6025735,4
PER;BUN;2;51,36;215044,8
PER;BUN;36000;56911,13;245475456,1
PER;BUN;116895,6;131591,92;554209483,6
PER;BUN;32;141,44;592210,7
PER;BUN;20;238,02;996592,1
PER;BUN;15;65,8;275505,3
PER;BUN;18;2541,55;10641495,3
PER;BUN;0,5;150,06;628302,7
PER;BUN;2;68,24;285721,6
PER;BUN;95,65;4690,62;19639672,8
PER;BUN;2267,8;18108,8;75821726,7
PER;BUN;5960;5718,8;24141285,1
PER;BUN;6952;23605,39;103548820,1
PER;BUN;8504,94;20881,03;88024763,0
PER;BUN;15,5;4376,6;18324868,0
PER;BUN;53;2378,65;9959431,3
PER;BUN;1;21,6;90439,4
PER;BUN;808;20885,49;87447755,5
PER;BUN;506,87;6737,98;28211989,6
PER;BUN;45,3;1551,75;6497192,8
PER;BUN;10,23;156,8;656523,2
PER;BUN;60,66;771,48;3230194,5
PER;BUN;128,47;627,83;2628730,5
PER;BUN;58575;35375,33;149514287,5
PER;BUN;131055;15037,81;63301885,8
PER;BUN;11000;7624,59;31924234,6
PER;BUN;200312,63;634542,09;2679932104,0
PER;BUN;1063,6;4689,76;20572382,6
PER;BUN;13266,08;58561,88;256891056,5
PER;BUN;3640;43971,2;185293317,7
PER;BUN;459,57;5303,12;22204216,5
PER;BUN;23000;2690,24;11264061,8
PER;BUN;46300;3974,48;16641187,5
PER;BUN;187363;17182,69;71944094,9
PER;BUN;7,47;137,68;576467,5
PER;BUN;2361,92;10594,08;44357518,9
PER;BUN;1,48;12,53;52463,2
PER;BUN;30;20420,96;89023133,0
PER;BUN;19;20420,95;89023089,4
PER;BUN;432379;73978,86;309750226,6
PER;BUN;2000;17924,82;78141460,3
PER;BUN;260064;44531,05;189350032,4
PER;BUN;22835,5;61202,88;266469076,3
PER;BUN;4000;32023,89;135744466,1
PER;BUN;2008;30638,65;129872641,5
PER;BUN;92173,4;122235,72;501915265,3
PER;BUN;25000;40175;170703575,0
PER;BUN;30500;218032,2;883850211,1
PER;BUN;850;14896;62369701,0
PER;BUN;1816;25330;106056963,3
PER;BUN;2218,49;37604,12;157448826,5
PER;BUN;2808,54;47605,68;199325458,2
PER;BUN;84,34;1429,64;5985917,0
PER;BUN;1400,06;23731,4;99363609,1
PER;BUN;1302,96;22085,55;92472418,7
PER;BUN;3618,71;61338,27;256823949,9
PER;BUN;604,91;2943,68;12325217,6
PER;BUN;24,72;119,67;501059,5
PER;BUN;5250;39450;166183125,0
PER;BUN;15144;6487,52;27163311,1
PER;BUN;89200;9299,49;38937057,6
PER;BUN;902;81455,4;344606029,8
PER;BUN;222,97;1093,42;4578160,5
PER;BUN;18,53;176,1;737332,5
PER;BUN;188,06;10260,12;43406566,3
PER;BUN;40000;24384,7;102098982,7
PER;BUN;419,4;12510;52884648,9
PER;BUN;149634,48;489378,33;2052703729,0
PER;BUN;33,74;2542,94;10647315,2
PER;BUN;3000;669,7;2804040,6
PER;BUN;1;61,34;259505,6
PER;BUN;20;1864,32;7887210,8
PER;BUN;26;173,68;734772,3
PER;BUN;1;144,77;612465,4
PER;BUN;75;4932,97;20869472,2
PER;BUN;10;12,4;52459,6
PER;BUN;134;8900,35;37653909,7
PER;BUN;4;871,35;3686342,0
PER;BUN;41;3754,46;15883656,0
PER;BUN;83;2051,82;8680450,2
PER;BUN;2;150,16;635268,4
PER;BUN;88424;74691,12;302779874,6
PER;BUN;20091;3600,32;14594833,2
PER;BUN;6880;14784;62497733,8
PER;BUN;46388,99;253918,49;1076322391,0
PER;BUN;4733,96;15565,4;65979395,8
PER;BUN;1270,4;5655,07;24028392,4
PER;BUN;1327;7997,34;33980697,7
PER;BUN;1003,4;4866,49;20677716,0
PER;BUN;146,8;1468;6237532,0
PER;BUN;5250;39450;167222632,5
PER;BUN;1000;460;2017863,6
PER;BUN;14688;9855,36;43232113,5
PER;BUN;12800;9038;39646633,1
PER;BUN;38912;41116,16;180362614,4
PER;BUN;17640;32340;141864584,4
PER;BUN;225;1173,25;5146648,8
PER;BUN;280;608;2554530,2
PER;BUN;735;3300;13865049,0
PER;BUN;540;1776;7461917,3
PER;BUN;1242;17121;72455558,4
PER;BUN;580;7082;29900841,4
PER;BUN;7875;59175;259580605,5
PER;BUN;24;77,04;337948,3
PER;BUN;5561,97;32748,39;143656052,5
PER;BUN;14;10;42015,3
PER;BUN;27;12;50418,4
PER;BUN;32;22;92433,7
PER;BUN;28;20;84030,6
PER;BUN;19880;84319,83;341812354,1
PER;BUN;170;2110,17;8554122,7
PER;BUN;40320;52416;220227396,5
PER;BUN;61320;79716;338769882,4
PER;BUN;3;3;12749,1
PER;BUN;2194;9893,9;41938758,0
PER;BUN;26;154,98;656937,0
PER;BUN;7512;7074,09;29927715,9
PER;BUN;8894;8731,92;36913231,3
PER;BUN;10222;6778,71;28656250,9
PER;BUN;17071;15655,86;64511849,8
PER;BUN;6840;4833,18;19915698,2
PER;BUN;39310;37287,72;157930076,2
PER;BUN;10380;8572,56;36337796,0
PER;BUN;40216;30783,61;131721746,9
PER;BUN;2408;12521,6;51596755,4
PER;BUN;4129,63;19946,75;84753740,8
PER;BUN;1490,4;23837,76;98226350,6
PER;BUN;53000;39485;166330562,5
PER;BUN;2;45888;186018938,9
PER;BUN;56,1;916,2;4019057,9
PER;BUN;343,72;3009,64;13202267,4
PER;BUN;12732;17110,62;75058472,3
PER;BUN;97108;146727,16;643642163,7
PER;BUN;0,5;10;43866,6
PER;BUN;3;5,65;24784,6
PER;BUN;52670;39240,88;171066692,3
PER;BUN;1204;6260,8;26621485,1
PER;BUN;5529,98;76321,42;309388719,5
PER;BUN;2258,7;33953,7;144374188,2
PER;BUN;4286;12762,24;53883325,9
PER;BUN;4;2;8444,2
PER;BUN;1495,85;16667,09;70818465,4
PER;BUN;16;8;33711,8
PER;BUN;77;115,5;486713,5
PER;BUN;1,64;3,2;13484,7
PER;BUN;4;48;202270,6
PER;BUN;127;4732,77;19943750,8
PER;BUN;41;4273,38;18007895,1
PER;BUN;63;6,3;26548,0
PER;BUN;87;393,79;1659419,2
PER;BUN;1,43;26,1;109984,6
PER;BUN;5700000;57240;238820108,4
PER;BUN;60480;83062;346744336,0
PER;BUN;4946;54854;233113592,3
PER;BUN;3240000;56568;242149974,7
PER;BUN;3000;19635,6;81584739,9
PER;BUN;182400;6931,2;28097421,3
PER;BUN;20160;27820,8;117928198,1
PER;BUN;8;3457,54;14655993,4
PER;BUN;2;120,17;509382,6
PER;BUN;23;18183,73;77078103,9
PER;BUN;2;1728,77;7327996,7
PER;BUN;60;632,48;2680987,8
PER;BUN;307;3141,31;13315541,9
PER;BUN;160000;1520;6667723,2
PER;BUN;4500000;34200;144968670,0
PER;BUN;223;8380,34;35376683,5
PER;BUN;36;7175,8;30291850,4
PER;BUN;215;18851,03;79577549,5
PER;BUN;30126;61401;269345310,7
PER;BUN;444;23666,32;100155156,3
PER;BUN;1,02;199,8;876454,7
PER;BUN;2,88;13,75;60316,6
PER;BUN;20;15678;68774055,5
PER;BUN;300;4,2;18424,0
PER;BUN;28,97;1226,01;5213104,9
PER;BUN;483,04;14351,95;61025783,0
PER;BUN;94,69;2903,54;12346113,4
PER;BUN;13266,5;37874,45;157059204,6
PER;BUN;67183,92;104177,14;431734286,0
PER;BUN;4762,63;15538,13;64111109,8
PER;BUN;383,62;1711,62;7088554,4
PER;BUN;22998,24;90091,59;373108013,6
PER;BUN;18862,75;37353,58;154138882,9
PER;BUN;43774,5;128860;539177843,7
PER;BUN;193005,22;344880,2;1452807842,0
PER;BUN;4254,37;19620,07;82922842,8
PER;BUN;27326,42;75240,99;315411042,8
PER;BUN;8339,09;24025,21;101438158,2
PER;BUN;172600,03;434953,75;1792705507,0
PER;BUN;27208,39;46450,47;197511578,9
PER;BUN;34741,49;98668,3;415556659,4
PER;BUN;920,45;3395,27;14330836,3
PER;BUN;48688,65;428051,92;1750117924,0
PER;BUN;2323,04;20775,64;87637303,4
PER;BUN;50503,2;87162,99;353337842,3
PER;BUN;10080;10180,8;41951208,1
PER;BUN;25000;8975;36982564,5
PER;BUN;74,93;3361,09;14158591,6
PER;BUN;3881,3;51875;215594762,5
PER;BUN;24,24;900;3758173,2
PER;BUN;16527,79;120140,68;506092614,5
PER;BUN;14360,95;96592,5;406786339,4
PER;BUN;193,35;1127,93;4732690,0
PER;BUN;291,74;1098,55;4662914,4
PER;BUN;2709,16;9048,35;38171440,8
PER;BUN;35459,85;114549,41;482623905,9
PER;BUN;4833,49;18701,74;78326210,4
PER;BUN;4615,39;31146,71;128397975,2
PER;BUN;5420,98;37136,9;153732869,4
PER;BUN;130937,15;288494,43;1189374428,0
PER;BUN;6438,07;20379,88;85253762,8
PER;BUN;4000;10600;42969856,0
PER;BUN;11251,25;75254;311444692,3
PER;BUN;178,43;4200;17306604,0
PER;BUN;214434,16;123163,17;503121483,1
PER;BUN;916;2709,28;11163913,4
PER;BUN;1062,16;11292,5;46532101,4
PER;BUN;1731600;28562,92;125295818,6
PER;BUN;7000;428,32;1764944,0
PER;BUN;22006;20980,61;92034802,7
PER;BUN;75632;64630,19;273957680,9
PER;BUN;1028;3606,4;14619480,1
PER;BUN;878950;34563,09;145928476,7
PER;BUN;884130;163362,57;662232651,8
PER;BUN;270;8429,81;34172426,6
PER;BUN;7967;26689,45;110532488,9
PER;BUN;7264;36000,05;148342526,0
PER;BUN;35792;58989,27;239128343,1
PER;BUN;93750;3512,08;14237129,4
PER;BUN;540;4018,27;16926962,4
PER;BUN;90000;31951,85;134597168,1
PER;BUN;50;2253,93;9136891,3
PER;BUN;49;2512,63;10185599,0
PER;BUN;91;7889,22;31981004,5
PER;BUN;575;27825,51;112797939,4
PER;BUN;105;10828,79;43897315,8
PER;BUN;1990,06;8630,11;36264190,8
PER;BUN;1729,91;4568,62;18982342,0
PER;BUN;106000;77606,84;340434820,8
PER;BUN;454;11350;47920721,5
PER;BUN;78,4;64;259440,6
PER;BUN;0,07;1,6;6486,0
PER;BUN;100;75;304032,0
PER;BUN;44;15,4;62427,9
PER;BUN;2600;189,88;786374,7
PER;BUN;2370;568,8;2355645,4
PER;BUN;140;4295,2;17788270,1
PER;BUN;70;147,7;608615,6
PER;BUN;30;15;61809,3
PER;BUN;20,53;75,5;311106,8
PER;BUN;3;21,9;90241,6
PER;BUN;60;174;716987,9
PER;BUN;13;19,5;80352,1
PER;BUN;28;2545;10486977,9
PER;BUN;30;6;24723,7
PER;BUN;20;4;16482,5
PER;BUN;740;142109,46;619511979,9
PER;BUN;63828,75;81062,51;341475823,4
PER;BUN;25000;41885;176440562,5
PER;BUN;53573,48;101337,61;429147693,3
PER;BUN;4791,23;9469,77;40145053,6
PER;BUN;92035;56419,25;238926995,9
PER;BUN;96190;59058,48;250551129,9
PER;BUN;174262;115963,42;491871071,2
PER;BUN;100000;83870;354551199,3
PER;BUN;106000;81832;346873573,2
PER;BUN;8314;6888,43;30217200,3
PER;BUN;10011;5688,44;24953252,2
PER;BUN;450;154,41;677344,2
PER;BUN;12456;25251,84;102364898,9
PER;BUN;165;50032,53;212080389,8
PER;BUN;53000;39227,42;172077354,2
PER;BUN;610,8;14676,91;61213824,2
PER;BUN;4,8;316,94;1343461,1
PER;BUN;222173,16;448635,97;1888133421,0
PER;BUN;39167,47;74764,34;311274281,8
PER;BUN;7920;17395,21;73735685,9
PER;BUN;32;15378,88;65188765,5
PER;BUN;157224;50979,01;215202283,0
PER;BUN;511704;123511,88;521391815,1
PER;BUN;600;1026,5;4333256,8
PER;BUN;15900;12699,97;52331750,4
PER;BUN;538,84;2466,54;10390299,8
PER;BUN;59319,21;161905,36;674077311,3
PER;BUN;12;16,8;70770,0
PER;BUN;240;480;2022000,0
PER;BUN;468;1064,4;4483785,0
PER;BUN;1554;3342;14078175,0
PER;BUN;703;8775,6;36967215,0
PER;BUN;218;3239;13644287,5
PER;BUN;238500;135794,75;575613576,0
PER;BUN;3226,42;13325,46;56133500,3
PER;BUN;13124,44;114059,1;480473958,8
PER;BUN;2622,45;26527,42;109309417,4
PER;BUN;23440,33;187926,05;781849055,2
PER;BUN;74263,03;158670,93;662532661,7
PER;BUN;2000;22720;99664915,2
PER;BUN;250;224,85;926521,4
PER;BUN;247187,31;153326,8;643255274,0
PER;BUN;1150;212750;903974750,0
PER;BUN;91;9350,53;38529980,9
PER;BUN;16224;1622,4;6834360,0
PER;BUN;8164,8;24318;102475322,5
PER;BUN;34047,96;46615,34;196435644,3
PER;BUN;1283,55;3496,48;14734061,8
PER;BUN;1190;825,2;3476155,0
PER;BUN;24395;13045,8;54955432,5
PER;BUN;185500;142698,5;603242211,9
PER;BUN;27715,09;82637,9;348233631,5
PER;BUN;5275,2;29733,6;124926612,4
PER;BUN;312;1513,2;6357755,2
PER;BUN;99974,78;154452,68;656379098,7
PER;BUN;7102,17;51605,97;226192729,0
PER;BUN;32032,69;83863,34;365075298,3
PER;BUN;3770,14;11619,07;50160815,5
PER;BUN;25382,8;59630,53;253412459,6
PER;BUN;82437,44;126725,09;544954017,4
PER;BUN;14896,17;43116,55;187316252,6
PER;BUN;959,61;3931,14;16814269,5
PER;BUN;3228;16518,9;69907489,2
PER;BUN;63941,25;81205,39;345099357,9
PER;BUN;64203,75;81538,76;331115042,8
PER;BUN;1018;34204,8;144238204,3
PER;BUN;1486,08;13169;57024129,5
PER;BUN;100000;55032;232641726,5
PER;BUN;5760;40320;176870131,2
PER;BUN;6917;14354,73;61003439,6
PER;BUN;6891;15767,64;67007897,4
PER;BUN;408,24;3402;14293605,1
PER;BUN;926,16;6047,28;25407828,3
PER;BUN;2505,12;13162,56;55302890,7
PER;BUN;2250;9749,1;41430847,8
PER;BUN;1080,99;4432,89;18880517,3
PER;BUN;4915,73;19356,46;84910208,8
PER;BUN;1498,68;10977,64;47772797,5
PER;BUN;27677,09;98356,98;428370262,1
PER;BUN;2352,07;8141,41;35630708,6
PER;BUN;1788;2499,24;10846497,8
PER;BUN;20437,43;48296,18;207497423,0
PER;BUN;2111,91;13688,2;59082460,7
PER;BUN;45356;26964,82;116549662,9
PER;BUN;159;934,58;4099684,7
PER;BUN;354;1725,99;7571331,3
PER;BUN;119622,07;77186,97;331928238,8
PER;BUN;97438;59845,41;254283147,1
PER;BUN;70098;43041,23;182882186,3
PER;BUN;94989;63221,07;268626326,4
PER;BUN;24118;14810,25;62928752,3
PER;BUN;1203;67864,52;275586278,8
PER;BUN;9420;69789,22;296583946,1
PER;BUN;5000;7742,62;32903889,6
PER;BUN;1698,23;7246,06;31300978,1
PER;BUN;3072;1894,4;8030077,4
PER;BUN;727316;192728,6;816947626,1
PER;BUN;3384,18;8765,56;38212582,3
PER;BUN;106000;81779;358736668,1
PER;BUN;983,76;5998,21;25201659,3
PER;BUN;76,8;1363,88;5730382,7
PER;BUN;15;31,65;128525,3
PER;BUN;25;12,5;50760,4
PER;BUN;4,5;15;60912,5
PER;BUN;5;14,5;58882,0
PER;BUN;50;75;304562,3
PER;BUN;7;527,1;2140463,5
PER;BUN;100;20;81216,6
PER;BUN;4041,58;12037,41;51146955,1
PER;BUN;16030,8;21619,94;91863125,1
PER;BUN;1154,93;3101,04;13176319,0
PER;BUN;9328,4;27506,44;116369020,1
PER;BUN;106416;32713,56;137805871,5
PER;BUN;132936;46341,6;195213990,0
PER;BUN;547500;410262,24;1734338491,0
PER;BUN;22100;80210;339446313,7
PER;BUN;21597,88;50480,22;214490454,8
PER;BUN;402;26744;113717895,0
PER;BUN;126933,2;215575,57;915980596,9
PER;BUN;149950;82520,48;349791936,6
PER;BUN;503500;380142,5;1608751656,0
PER;BUN;5760;40320;170234668,8
PER;BUN;1003,95;21314,34;93498762,7
PER;BUN;296,13;63121,89;276894270,0
PER;BUN;166,07;23100,57;101334346,4
PER;BUN;17533,74;191323,23;839269960,1
PER;BUN;12344,15;136873,98;600419613,1
PER;BUN;233,28;6977,96;29649352,0
PER;BUN;4800;6955,2;29365480,4
PER;BUN;48512,76;38155,88;162124334,1
PER;BUN;41642;36495,18;154697593,7
PER;BUN;96090;58860,82;249396050,4
PER;BUN;446582;273268,5;1174276416,0
PER;BUN;900748;597887,04;2550258266,0
PER;BUN;270;8694;36706850,5
PER;BUN;1776;3747,36;15519429,1
PER;BUN;1;42992,42;182674792,6
PER;BUN;1;5225;22088112,8
PER;BUN;540;35076,91;142193374,7
PER;BUN;2508;5289,79;21797214,5
PER;BUN;132500;99193,48;419329525,4
PER;BUN;375000;253125;1068716531,0
PER;BUN;291000;171204,13;724939602,2
PER;BUN;9049,32;26250,01;111015451,3
PER;BUN;138610,99;207126,34;878941420,9
PER;BUN;15987,17;44011,02;186753275,3
PER;BUN;7380;20920,46;88821279,9
PER;BUN;8376,58;25399,68;107758145,3
PER;BUN;50000;41225;174274152,8
PER;BUN;10677,24;14220,71;60423796,8
PER;BUN;3365,63;10321,62;43856563,4
PER;BUN;20727,63;90045,28;381688435,1
PER;BUN;7250,39;31231,9;132387339,3
PER;BUN;25652,28;67997,45;288230990,9
PER;BUN;248,66;936;3967563,6
PER;BUN;24384,6;246336,24;1020184294,0
PER;BUN;10080;10180,8;43154884,1
PER;BUN;8682,24;22012,84;93532557,2
PER;BUN;53,01;473,1;2005399,9
PER;BUN;975,9;13350,9;56592462,5
PER;BUN;14791,32;58236,62;246704668,1
PER;BUN;1318,13;16876;71534832,6
PER;BUN;26714,33;229722,5;973702386,8
PER;BUN;976,53;12936,17;54834484,2
PER;BUN;2386,69;64192,82;272103735,1
PER;BUN;5370,3;11444,94;48513383,9
PER;BUN;53473,85;84747,9;358747067,6
PER;BUN;50954;55820,85;226284328,9
PER;BUN;1994;7301,17;29597190,9
PER;BUN;23362,02;11614,8;49233395,0
PER;BUN;196857,91;131659,13;558083303,2
PER;BUN;932400;15520,88;62917922,5
PER;BUN;400;612;2594176,2
PER;BUN;20591;19512,61;82711026,9
PER;BUN;768574;472267,64;1996533024,0
PER;BUN;459173;282106,88;1192681588,0
PER;BUN;974505;650017,49;2746003051,0
PER;BUN;439389;269615,84;1140046935,0
PER;BUN;20252;18510,33;78462512,3
PER;BUN;4746;3559,5;14667346,9
PER;BUN;1463,07;6085;25793402,3
PER;BUN;40,8;2394,8;10109384,8
PER;BUN;8424;310244;1289045205,0
PER;BUN;11061;23682,48;100386480,3
PER;BUN;230;7557,5;32111817,5
PER;BUN;83;8657,72;36698776,4
PER;BUN;308100;244166,2;1032185752,0
PER;BUN;131950;101865,4;429257739,6
PER;BUN;49332;30309,86;123083188,8
PER;BUN;96442;59295,55;243531991,4
PER;BUN;212907;141776,24;587664286,1
PER;BUN;104,98;349,8;1486300,2
PER;BUN;22;46,42;196767,4
